conv_id,turn_id,Speaker,Utterance,ABN_Dialog_Act,Traveler Preference Profile,Traveler Buying Style Profile,Traveler Argumentation Profile,Travel Agent Argumentation Profile
5677,23,1,"Great, I've added detoxification and mindfulness sessions to your package, bringing the total cost to $53,431.49.",consent_response,Avid Athlete,Quality-concerned,Disagreeable,Argumentative
5677,24,0,"Wow, $53,431.49 is a pretty hefty price tag for this package.  I'm a bit concerned about whether that's truly justifiable for what's included. Could you perhaps break down the costs a bit more so I can understand where that figure comes from?",Concern_Price,Avid Athlete,Quality-concerned,Disagreeable,Argumentative
5730,1,1,"Welcome!  I'm so excited to help you plan your dream trip.  To get started, tell me a little about what you're looking for. Are you interested in a relaxing beach vacation, an adventure-filled exploration, a cultural immersion, or something else entirely?",Greet_Ask,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,2,0,"I'm looking for a tour package that lets me really soak up the sun and relax.  I love being on the beach, maybe doing some water sports, and just letting the stress melt away.  Warm weather, beautiful beaches, and plenty of opportunities to enjoy the water are essential!",Tell_Preference,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,3,1,"For a truly relaxing and adventurous getaway, I recommend our 'Beach Bum' package.  It's priced at $53,976 and includes cozy cottage accommodation, fine dining, and private standard transportation. You'll have the chance to experience snorkeling and diving excursions, glass-bottom boat tours, and even enjoy some detoxification and mindfulness sessions. It's the perfect way to unwind and explore the beauty of the ocean!",Inform,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,4,0,"I really appreciate the package you've put together, but unfortunately, $53,976 is way outside of my budget.  I'm hoping we can work something out closer to $19,879. Would you be willing to discuss some options to make this work?",Negotiate_Price_Decrease,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,5,1,"This tour package is carefully designed to provide you with an unforgettable experience, and the price of $53,976 reflects the value you'll receive.  It includes [mention some key highlights of the package].  While I understand you may be looking for a lower price, I want to assure you that this is the absolute best price we can offer for the quality and inclusions in this package.  Would you like to discuss any specific aspects of the tour that might be adjusted to better fit your budget?",Negotiate_Price_NoChange,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,6,0,"That price of $53,976 is quite a bit higher than I was hoping for.  I'm looking to stay within a budget of around $19,879 for this package.  Is there any flexibility there?",Negotiate_Price_NoChange,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,7,1,"Instead of the detox and mindfulness sessions, how about we swap those for some breathtaking sunset cruises? Imagine enjoying the golden hour views while sipping on a cocktail. It's a truly magical experience!",Negotiate_Remove_Y_Add_X,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,8,0,"Hi, I'm interested in the package you offer. Could you tell me the current price?",Ask_Price,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,9,1,"The current cost of the package is $53,650.  Would you like to discuss any potential payment options or financing available for you?",Tell_Price,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,10,0,"Hi, I'm interested in the tour package but I'm not really into sunset cruises. Would it be possible to remove that from the package and adjust the price accordingly?",Negotiate_Remove_X,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,11,1,"Okay, so we've taken the sunset cruises out of the package, which is a great option if you're looking to save some money.  With that adjustment, the total cost of the tour package comes to $49,063.  Does that work for you?",Negotiate_Remove_X,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,12,0,"I understand your proposed price of $49063, but my budget for this trip is much lower, around $21340.79.  Is there any way we can work together to find a package that fits within this price range?",Negotiate_Price_Decrease,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,13,1,"I appreciate you coming in with a price point, but $21,340.79 is quite a bit lower than what's needed to make this package work for us.  To offer you the full experience and ensure everything is included, I'd propose a price of $45,400.39.  This includes [mention specific highlights of the package, like premium accommodations, special activities, or VIP access].  Let's discuss how we can make this work for you.",Negotiate_Price_Increase,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,14,0,"Hi, I'm looking to make a small change to the tour package. I'm not interested in snorkeling and diving excursions, so could you please remove that from the itinerary?",Negotiate_Remove_X,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,15,1,"Instead of snorkeling and diving, how about we swap those out for a thrilling parasailing adventure? It's a great way to get a bird's eye view of the coastline and you'll have stunning photos to remember your trip by!",Negotiate_Remove_Y_Add_X,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,16,0,"Hi, I'm interested in the package you're offering. Could you tell me the current price?",Ask_Price,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,17,1,"The total cost for this package comes out to $44,084.39.  I know that's a significant investment, so let's talk about what's included and see if we can find ways to adjust it to fit your budget better.",Tell_Price,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,18,0,That price of $44084.39 is a bit steep for my budget. I'm looking at a figure closer to $23112.88 for this package. Is there any flexibility in the pricing to make it work for me?,Negotiate_Price_Decrease,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,19,1,"I appreciate you working with me on a price, and I understand you're looking for a great deal. However, $23112.87696258042 is unfortunately below what we need to offer this package with all its incredible inclusions.  To give you the best possible experience, I'm proposing a price of $41197.82296464247.  This would still represent a fantastic value, and I'm confident you'll be thrilled with everything it includes.",Negotiate_Price_Increase,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,20,0,"I appreciate the package you've put together, but unfortunately, $41,197.82 is out of my budget. I'm looking to stay around $23,617.30 for this trip. Is there any flexibility with the price to make this work?",Negotiate_Price_Decrease,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,21,1,"Okay, so for this incredible tour package, we've put together a very special offer for you at $41,197.82.  This price already incorporates some fantastic value and includes everything from [mention key inclusions].  To be honest, going lower than this would really impact our ability to provide you with the quality and experience we're known for.  But, I'm happy to discuss what's most important to you in the package and see if we can adjust anything to get you closer to your budget.",Negotiate_Price_NoChange,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,22,0,"I appreciate the comprehensive tour you've put together, but unfortunately, $41197.82 is outside my budget. I'm looking to spend closer to $23656.30 for this trip. Is there any flexibility in the pricing, perhaps by adjusting some of the included activities or accommodations?",Negotiate_Price_Decrease,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,23,1,"I appreciate you proposing a price, but $23,656.31 is a bit lower than what we can offer this package for.  To give you the best possible experience, we'd recommend $40,511.08. This price includes everything you've requested, ensuring a truly memorable trip.  What do you think?",Negotiate_Price_Increase,Beach Lover,Quality-concerned,Agreeable,Open-minded
5730,24,0,"I appreciate the tour package you've put together, but unfortunately,  $40,511.08 is a bit outside my budget. I'm hoping we can work something out closer to $23,656.99. Would you be willing to consider that figure?",Negotiate_Price_Decrease,Beach Lover,Quality-concerned,Agreeable,Open-minded
5750,1,1,"Welcome! It's wonderful to meet you. I'm here to help you plan your dream vacation. To get started, tell me a little bit about what you're looking for in a travel experience.  Are you interested in a relaxing beach getaway, an adventurous expedition, a city sightseeing tour, or something else entirely?  What kind of budget are you working with and how long would you like to travel for?",Greet_Ask,Boater,Quality-concerned,Agreeable,Open-minded
5750,2,0,"I'm all about the water! I'd love a tour package that keeps me on the move, feeling the breeze, whether it's a cruise, a sailing adventure, or even just a relaxing boat tour along a scenic waterway.  Give me the world from the deck of a boat, and I'm happy.",Tell_Preference,Boater,Quality-concerned,Agreeable,Open-minded
5750,3,1,"For an unforgettable aquatic adventure, check out our 'Boater' package! It includes waterfront accommodations, fine dining, and private standard transportation for a total of 54068$. You'll also get to enjoy snorkeling and diving excursions, detoxification and mindfulness sessions, and even private yacht rental!  This package is perfect for those who want to experience the thrill of the ocean while indulging in luxury and relaxation. Would you like to learn more?",Inform,Boater,Quality-concerned,Agreeable,Open-minded
5750,4,0,"Hey, I'm really interested in snorkeling and diving. Can you tell me more about the excursions you offer? What kind of marine life can I expect to see? And are there different levels of experience catered to?",Ask_Clarification-Y,Boater,Quality-concerned,Agreeable,Open-minded
5750,5,1,"Our snorkeling and diving excursions are a real highlight! Imagine gliding through crystal-clear waters, surrounded by vibrant coral reefs and playful marine life. You'll get to witness the beauty of the underwater world up close and personal, creating memories you'll cherish forever. Plus, our experienced guides will ensure your safety and help you spot the most incredible creatures along the way.",Provide_Clarification_Y,Boater,Quality-concerned,Agreeable,Open-minded
5750,6,0,"That's a great package, but unfortunately, $54068 is well outside my budget.  I'm looking to spend closer to $23931. Would you be willing to work with me on a slightly adjusted package at that price point?",Negotiate_Price_Decrease,Boater,Quality-concerned,Agreeable,Open-minded
5750,7,1,"I appreciate you're looking for a great deal, and $23,931 is a fantastic starting point. However, to ensure we can offer you the quality and experience you deserve, we'd need to adjust the price to $53,673.38. This includes all the premium services and amenities we've discussed, such as [mention specific inclusions]. 

This revised price reflects the true value of this package and allows us to provide you with the best possible trip. I'm happy to discuss the details further and see if we can find a solution that works for both of us.",Negotiate_Price_Increase,Boater,Quality-concerned,Agreeable,Open-minded
5750,8,0,"I appreciate the tour package you've put together, but $53,673.38 is significantly higher than my budget.  Would it be possible to adjust the itinerary or accommodations to bring the price down to around $23,931?",Negotiate_Price_NoChange,Boater,Quality-concerned,Agreeable,Open-minded
5750,9,1,"Okay, so after carefully considering all the elements of this amazing tour package, including the flights, accommodations, excursions, and unique experiences, the total cost comes out to $53,673.38. This price point ensures you get the best possible value for your money, and allows us to provide the highest level of service and quality. While I understand you may be looking for a lower price, I want to assure you that this is the minimum we can offer to guarantee the level of luxury and experience you deserve. Let's discuss how we can possibly adjust the itinerary to see if we can find some savings while still keeping the essential elements you're interested in.",Negotiate_Price_NoChange,Boater,Quality-concerned,Agreeable,Open-minded
5750,10,0,"I appreciate you putting together this package, but to be honest, I'm a little concerned about the price. $53,673.38 is a significant investment, and I want to make sure I fully understand what's included and if it's truly the best value for my budget. Could we discuss the individual components of the package and see if there are any adjustments we can make to bring the cost down a bit?",Concern_Price,Boater,Quality-concerned,Agreeable,Open-minded
5750,11,1,"I appreciate you offering $23,931, but to be honest, that wouldn't quite cover the costs associated with this incredible package. To ensure we can deliver the quality experience you deserve, I'd propose a price of $51,763.62. This figure allows us to secure the best accommodations, flights, and activities for you. Would you be open to discussing that further?",Negotiate_Price_Increase,Boater,Quality-concerned,Agreeable,Open-minded
5750,12,0,I'm not interested in the detoxification and mindfulness session. Could you please remove that from the package?,Negotiate_Remove_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,13,1,"Okay, so we've adjusted the package to remove the detoxification and mindfulness sessions.  That brings the total cost down to $46,850.62.  Does this work for you?  We can still include all the other amazing activities and experiences you were interested in, so you'll still have an incredible trip!",Negotiate_Remove_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,14,0,"Hi, I'm looking at the tour package and I see it includes snorkeling and diving excursions.  Unfortunately, I'm not really interested in those activities.  Would it be possible to remove them from the package and adjust the price accordingly?",Negotiate_Remove_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,15,1,"Instead of snorkeling and diving, how about we add some exciting water sports to your package? Think jet skiing, parasailing, or maybe even wakeboarding!",Negotiate_Remove_Y_Add_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,16,0,"Okay, I'm definitely interested in adding water sports to the package.  That sounds like a great way to enjoy the location!",provide_consent,Boater,Quality-concerned,Agreeable,Open-minded
5750,17,1,"Excellent! I've added water sports to your package, and the total cost comes to $46,800.62.",consent_response,Boater,Quality-concerned,Agreeable,Open-minded
5750,18,0,"Hi, I'm not interested in the water sports activities included in the package. Would it be possible to remove that and adjust the price accordingly?",Negotiate_Remove_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,19,1,"Instead of water sports, how about we add a photography tour to capture some stunning memories of your trip?",Negotiate_Remove_Y_Add_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,20,0,I'm not interested in the photography tour that's included in the package. Could we remove that and adjust the price accordingly?,Negotiate_Remove_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,21,1,"Okay, so we can definitely remove the photography tour from your package. That brings the total cost down to **$41,857.62**.  Does that work for you?""

**Here's why this approach works:**

* **Clear and Concise:**  It directly addresses the customer's request and provides the revised price in a straightforward way.
* **Rounded Number:**  Instead of using the extremely precise decimal figure, round it to the nearest cent for ease of understanding.
* **Open-Ended Question:** ""Does that work for you?"" invites the customer to respond and allows for further negotiation if needed.",Negotiate_Remove_X,Boater,Quality-concerned,Agreeable,Open-minded
5750,22,0,"I appreciate you working with me on this package, but $41,857.61 is simply outside of my budget.  I'm hoping we can reach a price closer to $26,491.53.  Would you be willing to consider that number?",Negotiate_Price_Decrease,Boater,Quality-concerned,Agreeable,Open-minded
5750,23,1,"I appreciate you're looking for a great deal, and $26,491.53 is certainly a good starting point.  However, to give you the best possible experience with this package, we need to consider the value of everything included.  Considering the luxury accommodations, the premium flight options, and the unique experiences, a more accurate price point for this package would be $40,960.82. This price ensures you receive the full benefit of this incredible trip.",Negotiate_Price_Increase,Boater,Quality-concerned,Agreeable,Open-minded
5750,24,0,"I appreciate the package you've put together, but my budget for this trip is closer to $28,113.59. Would you be willing to work with me to see if we can make it fit within that range?",Negotiate_Price_Decrease,Boater,Quality-concerned,Agreeable,Open-minded
6142,1,1,"Welcome! I'm so glad you're here.  I'm excited to help you plan your dream trip.  To get started, can you tell me a little bit about what you're looking for? Are you hoping for a relaxing beach getaway, an adventure-filled exploration, a cultural immersion, or something else entirely?  What kind of budget are you working with, and when are you hoping to travel?",Greet_Ask,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,2,0,"I'm looking for a tour that gets my adrenaline pumping!  I want to experience something truly exhilarating, something that pushes me to the edge and leaves me feeling alive.  Bungee jumping, white water rafting, skydiving... those are the kinds of experiences I crave.  It doesn't have to be dangerous, just challenging and exciting. Something that'll give me an emotional high I won't forget.",Tell_Preference,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,3,1,"For the ultimate adventure, I recommend our 'Thrill Seeker' package! It's priced at $53,632 and includes a cozy cottage stay, fine dining experiences, and private standard transportation. You'll also have access to an adventure concierge, detoxification and mindfulness sessions, and a photography tour to capture all the excitement. Are you ready for an unforgettable adventure?",Inform,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,4,0,"I'm really interested in exploring this area, but I'm not sure where to start. Could you tell me more about what an adventure concierge does? I'm looking for something truly unique and off-the-beaten-path. What kind of experiences can you help me find?",Ask_Clarification-Y,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,5,1,"Our Adventure Concierge is like having a personal guide to all the thrilling activities in the region. They can help you find the perfect adrenaline rush, whether it's a daring zipline through the rainforest, a white-water rafting adventure, or a sunrise hike to a breathtaking summit. They'll handle all the details, so you can simply focus on enjoying the experience.",Provide_Clarification_Y,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,6,0,"I understand the value of this tour package, but $53632 is simply out of my budget. I'm hoping we can find a way to make it work for both of us at $28253.  What do you think?",Negotiate_Price_Decrease,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,7,1,"I appreciate you coming in with a price point, and I understand you're looking for a great deal.  However,  $28,253 is significantly lower than what we need to offer you the full value of this incredible package. To give you everything you're looking for, including [mention a key element of the package, like premium accommodations, exclusive tours, or special amenities], we'd need to adjust the price to $53,240.56. This will ensure you receive the top-tier experience this package is designed to deliver.",Negotiate_Price_Increase,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,8,0,"I appreciate the detailed breakdown, but  $53,240.56 is a bit higher than I was hoping for.  I'm looking for something closer to [insert your desired price range, or a specific amount].  Is there any flexibility in the pricing, perhaps if we adjust some of the inclusions?",Disagree_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,9,1,"I appreciate your proposal, but $28,253 doesn't quite cover all the costs associated with this incredible package. To ensure you have the best possible experience, I'm proposing a counter-offer of $51,996.22. This price reflects the true value of the trip, including flights, accommodations, tours, and all the extras that make this a truly unforgettable experience. I believe it's a fair price that still offers excellent value.",Negotiate_Price_Increase,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,10,0,"Wow, $51,996.22 is a pretty hefty price tag for this tour package.  Could we discuss some options to bring the cost down a bit? I'm not sure that price point is justifiable for the current itinerary.",Concern_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,11,1,"This package is carefully curated to offer the best possible experience, and the price of $51,996.22 reflects that.  It includes [mention key highlights of the package, e.g., luxury accommodations, unique excursions, VIP access] which are difficult to source at a lower price point.  While I understand you're looking for a good deal, I'm confident this package is an exceptional value for the experience it provides.  Let's see if we can find ways to personalize it to better fit your budget, but I'm not able to go below this price point for the package as it stands.",Negotiate_Price_NoChange,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,12,0,"I appreciate you putting together this package, but $51,996.22 is a bit out of my budget.  Is there any flexibility in the pricing? I'm looking for something closer to [insert your desired price range]. I'm sure we can find a way to make this work for both of us.",Disagree_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,13,1,"I understand your concern about the price, and I want to assure you that this package truly delivers exceptional value. Let's break it down.  For [mention specific highlights of the package, e.g., ""For a week-long stay at a 5-star resort in the Maldives, including private beach access, daily spa treatments, and gourmet dining experiences""],  $51,996.22 might seem like a significant investment. However, if you were to book these elements separately, you'd likely be looking at a much higher total cost. 

Plus, this package includes [mention any unique or exclusive experiences], which you wouldn't find anywhere else. It's all about creating a truly unforgettable travel experience for you.  Would you be open to discussing some of the specific elements of the package in more detail? Perhaps we can find ways to personalize it further to better fit your needs and budget.",Justify_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,14,0,"That price of $51,996.22 seems quite high for this package. I'm not sure I understand how it's been calculated. Could you break down the cost for me?  I'd like to understand the value I'm getting for that price.",Concern_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,15,1,"Instead of the detox and mindfulness sessions, how about we add some celebratory extras to make your trip even more special?  Think champagne, private dinners, or maybe a special spa experience.",Negotiate_Remove_Y_Add_X,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,16,0,"Look, I appreciate the offer of celebratory packages, but I'm looking for a more relaxed and authentic experience. I'd rather spend my time exploring the local culture and immersing myself in the scenery, not on organized celebrations. I'm sure there will be plenty of opportunities to enjoy myself along the way without the need for pre-planned events.",Disagree_X,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,17,1,"Instead of the detox and mindfulness sessions, how about we add adventure photography to your package? It's a great way to capture memories and experience the beauty of the location in a whole new way.",Negotiate_Remove_Y_Add_X,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,18,0,"Hi, I'm interested in booking this package. Can you tell me the current price?",Ask_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,19,1,"Okay, so the total cost for this package comes out to $49,712.22.  Does that sound like something you'd be interested in?"" 

**Why this is a good response:**

* **Clear and Concise:** Directly answers the customer's question with the price.
* **Rounded for Ease:** Rounds the price to the nearest cent for easier comprehension.
* **Open-Ended:**  Leaves the conversation open for further discussion by asking if they're interested.
* **Professional Tone:** Maintains a neutral and professional tone.",Tell_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,20,0,"Hi, I'm interested in the tour package, but I'm not really into adventure photography. Would it be possible to remove that from the package and adjust the price accordingly?",Negotiate_Remove_X,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,21,1,"To make your trip extra special, I'd suggest adding a celebratory package with [mention specific elements like champagne, decorations, etc.]. We can also remove the adventure photography, saving you some budget for these celebratory touches.",Negotiate_Remove_Y_Add_X,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,22,0,That sounds amazing! I'd love to add the celebratory packages to the tour.  Can you tell me more about what's included in them?,provide_consent,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,23,1,"Fantastic! I've added the celebratory packages to your tour, bringing the total cost to $49,510.22.",consent_response,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6142,24,0,"Wow, $49,510.22 is a pretty hefty price tag for this package. Could you break down the costs for me a bit more? I'm not sure I understand how that figure was reached, and I'm wondering if there might be some flexibility in the pricing.",Concern_Price,Thrill Seeker,Budget-concerned,Disagreeable,Argumentative
6215,1,1,"Welcome! I'm so glad you're here.  It's always exciting to help people plan their dream trips.  To create the perfect itinerary for you, I'd love to know a bit about your travel preferences.  What kind of experience are you hoping for?  Are you looking for a relaxing beach vacation, an adventurous expedition, a cultural immersion, or something else entirely?",Greet_Ask,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,2,0,"I'm a real outdoors person, so I'm looking for a tour package that focuses on hiking, walking, and exploring parks, forests, and mountains. Maybe something with some birdwatching opportunities too!",Tell_Preference,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,3,1,"For the adventurous soul, I recommend our 'Trail Trekker' package! It's priced at $53,788 and includes cozy cottage accommodations, fine dining, and private transportation.  You'll get to experience kayaking and canoeing, forest retreats, and even some detoxification and mindfulness sessions. It's the perfect blend of nature, relaxation, and activity!",Inform,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,4,0,"I understand this package is comprehensive, but unfortunately, $53,788 is significantly beyond my budget.  I'm proposing $25,400 as a starting point for negotiations.  I'm very interested in this tour and hope we can find a way to make it work within a more reasonable price range.",Negotiate_Price_Decrease,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,5,1,"This tour package is carefully crafted to offer you the best possible experience, and at $53,788, it represents incredible value for everything included.  While I understand you might be looking for a lower price, this is the absolute minimum we can offer to maintain the quality and standard of this itinerary.  Are there any specific aspects of the package you'd like to discuss further?",Negotiate_Price_NoChange,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,6,0,"Hi, I'm interested in the tour package, but I'm not really interested in the forest retreats. Would it be possible to remove that part of the itinerary and adjust the price accordingly?",Negotiate_Remove_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,7,1,"Instead of the forest retreats, how about we add a photography tour to capture some stunning memories of your trip?",Negotiate_Remove_Y_Add_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,8,0,"Hi, could you tell me the current price of the package? I'm interested in booking it.",Ask_Price,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,9,1,"The current cost of the package comes out to $53,432.  That includes [briefly mention key inclusions like flights, accommodation, activities].  Would you like me to break down the pricing for you, or are you ready to discuss payment options?",Tell_Price,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,10,0,"Hi, I'm really interested in this tour package, but I'm not interested in the photography tour. Could we remove that from the package and adjust the price accordingly?",Negotiate_Remove_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,11,1,"To enhance your celebration, I recommend adding a celebratory package to your tour. We can remove the photography tour to accommodate this.",Negotiate_Remove_Y_Add_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,12,0,I'm not interested in the celebratory packages included in this tour. Could you please remove that option? I'd prefer to focus on the other activities in the package.,Negotiate_Remove_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,13,1,"Instead of the celebratory package, how about we add some geocaching to your itinerary? It's a fun, interactive way to explore the area!",Negotiate_Remove_Y_Add_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,14,0,"Hey, I've heard about this geocaching thing.  Sounds kinda fun, but I'm a bit clueless.  Can you explain it to me?  What kind of stuff do you find? And how do you even get started?",Ask_Clarification-Y,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,15,1,"Geocaching is a fun and interactive way to explore our destination!  It's like a real-life treasure hunt,  using GPS coordinates to discover hidden caches and enjoy unique experiences.  It's perfect for those who love a little adventure and want to see the area from a different perspective.",Provide_Clarification_Y,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,16,0,"I'm really interested in this package, but I'm looking for a price point closer to $26,084.07. Would it be possible to remove geocaching from the amenities to bring the cost down to that range?",Negotiate_Remove_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,17,1,"Instead of geocaching, I'd love to suggest we add some stargazing and astronomy nights to your package. It's a truly unique experience under the vast desert sky!",Negotiate_Remove_Y_Add_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,18,0,"Hi, I'm interested in the package. Could you tell me the current price?",Ask_Price,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,19,1,"The current cost of this package is $51,868.  Does that price work for you?  I can also show you some other options if you're looking for something in a different price range.",Tell_Price,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,20,0,"That $51,868 price tag is a bit out of my budget.  I'm working with a figure of $28,197.88.  Would you be willing to work with me on that?  I'm really interested in this package, and I'm confident we can find a solution that works for both of us.",Negotiate_Price_Decrease,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,21,1,"Instead of the detoxification and mindfulness sessions, how about we add some incredible stargazing and astronomy nights to your package? It's a unique experience and a perfect way to connect with the universe under the starry sky.",Negotiate_Remove_Y_Add_X,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,22,0,That sounds amazing!  I'd love to add stargazing and astronomy nights to the package.  I've always wanted to experience that under a clear sky.,provide_consent,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,23,1,"Great!  We've added stargazing and astronomy nights to your package for a total cost of $49,978.",consent_response,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6215,24,0,"Wow, $49,978 is a significant investment.  I'm a little hesitant at that price point. Could you tell me more about what's included in the package that justifies that cost? I'm curious to understand the value I'm getting for that amount.",Concern_Price,Trail Trekker,Budget-&-Quality-concerned,Disagreeable,Argumentative
6302,1,1,"Welcome! I'm so excited to help you plan your dream vacation. To get started, tell me a little about what you're looking for. Are you hoping for a relaxing beach getaway, an adventurous exploration, a cultural immersion, or something else entirely? What kind of budget are you working with? The more details you can share, the better I can tailor a perfect package for you.",Greet_Ask,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,2,0,"I'm looking for a tour package that lets me keep up with my sport. Whether it's a golf course with stunning views, a tennis court with world-class coaches, or a football stadium with a chance to play a game, I need to stay active.  I want a trip that combines my love of travel with my passion for [your sport].",Tell_Preference,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,3,1,"For the active traveler, our 'Avid Athlete' package is perfect!  It includes a cozy cottage stay, fine dining, and private standard transportation for 54007$.  You'll have access to a golf course, enjoy detoxification and mindfulness sessions, and receive personal training sessions to keep you in top shape.  Ready to get your game on?",Inform,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,4,0,"Hey, I'm looking to get in some rounds while I'm here. Do you have any information on golf course access?  Are there public courses nearby, or any deals for visitors?",Ask_Clarification-Y,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,5,1,"Our tour package includes access to some of the most stunning golf courses in the region. You'll have the chance to tee off on professionally designed courses with breathtaking views, making your trip a memorable experience for both your game and your senses.",Provide_Clarification_Y,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,6,0,"I appreciate the package you've put together, but $54007 is a bit higher than my budget allows.  Would you be willing to negotiate down to $40330?  I'm sure we can find a way to make this work within that range.",Negotiate_Price_Decrease,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,7,1,"Instead of the personal training sessions, how about we add some guided hiking and running trails to your package? It's a great way to experience the area's natural beauty and get some exercise!",Negotiate_Remove_Y_Add_X,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
6302,8,0,"Hi, I'm interested in this package. Could you tell me the current price?",Ask_Price,Avid Athlete,Budget-concerned,Disagreeable,Open-minded
